region,sector,EXIOBASE_industry_code,Deforestation_area_ha,Deforestation_emissions_incl_peat_MtCO2,Deforestation_emissions_excl_peat_MtCO2
MX,Construction (45),i45,0,0,0
MX,Re-processing of secondary construction material into aggregates,i45.w,0,0,0
MX,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,0,0,0
MX,Retail sale of automotive fuel,i50.b,0,0,0
MX,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,0,0,0
MX,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,0,0,0
MX,Hotels and restaurants (55),i55,0,0,0
MX,Transport via railways,i60.1,0,0,0
MX,Other land transport,i60.2,0,0,0
MX,Transport via pipelines,i60.3,0,0,0
MX,Sea and coastal water transport,i61.1,0,0,0
MX,Inland water transport,i61.2,0,0,0
MX,Air transport (62),i62,0,0,0
MX,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,0,0,0
MX,Post and telecommunications (64),i64,0,0,0
MX,"Financial intermediation, except insurance and pension funding (65)",i65,0,0,0
MX,"Insurance and pension funding, except compulsory social security (66)",i66,0,0,0
MX,Activities auxiliary to financial intermediation (67),i67,0,0,0
MX,Real estate activities (70),i70,0,0,0
MX,Renting of machinery and equipment without operator and of personal and household goods (71),i71,0,0,0
MX,Computer and related activities (72),i72,0,0,0
MX,Research and development (73),i73,0,0,0
MX,Other business activities (74),i74,0,0,0
MX,Public administration and defence; compulsory social security (75),i75,0,0,0
MX,Education (80),i80,0,0,0
MX,Health and social work (85),i85,0,0,0
MX,Incineration of waste: Food,i90.1.a,0,0,0
MX,Incineration of waste: Paper,i90.1.b,0,0,0
MX,Incineration of waste: Plastic,i90.1.c,0,0,0
MX,Incineration of waste: Metals and Inert materials,i90.1.d,0,0,0
MX,Incineration of waste: Textiles,i90.1.e,0,0,0
MX,Incineration of waste: Wood,i90.1.f,0,0,0
MX,Incineration of waste: Oil/Hazardous waste,i90.1.g,0,0,0
MX,"Biogasification of food waste, incl. land application",i90.2.a,0,0,0
MX,"Biogasification of paper, incl. land application",i90.2.b,0,0,0
MX,"Biogasification of sewage slugde, incl. land application",i90.2.c,0,0,0
MX,"Composting of food waste, incl. land application",i90.3.a,0,0,0
MX,"Composting of paper and wood, incl. land application",i90.3.b,0,0,0
MX,"Waste water treatment, food",i90.4.a,0,0,0
MX,"Waste water treatment, other",i90.4.b,0,0,0
MX,Landfill of waste: Food,i90.5.a,0,0,0
MX,Landfill of waste: Paper,i90.5.b,0,0,0
MX,Landfill of waste: Plastic,i90.5.c,0,0,0
MX,Landfill of waste: Inert/metal/hazardous,i90.5.d,0,0,0
MX,Landfill of waste: Textiles,i90.5.e,0,0,0
MX,Landfill of waste: Wood,i90.5.f,0,0,0
MX,Activities of membership organisation n.e.c. (91),i91,0,0,0
MX,"Recreational, cultural and sporting activities (92)",i92,0,0,0
MX,Other service activities (93),i93,0,0,0
MX,Private households with employed persons (95),i95,0,0,0
MX,Extra-territorial organizations and bodies,i99,0,0,0
RU,Cultivation of paddy rice,i01.a,0,0,0
RU,Cultivation of wheat,i01.b,0,0,0
RU,Cultivation of cereal grains nec,i01.c,0,0,0
RU,"Cultivation of vegetables, fruit, nuts",i01.d,0,0,0
RU,Cultivation of oil seeds,i01.e,0,0,0
RU,"Cultivation of sugar cane, sugar beet",i01.f,0,0,0
RU,Cultivation of plant-based fibers,i01.g,0,0,0
RU,Cultivation of crops nec,i01.h,0,0,0
RU,Cattle farming,i01.i,0,0,0
RU,Pigs farming,i01.j,0,0,0
RU,Poultry farming,i01.k,0,0,0
RU,Meat animals nec,i01.l,0,0,0
RU,Animal products nec,i01.m,0,0,0
RU,Raw milk,i01.n,0,0,0
RU,"Wool, silk-worm cocoons",i01.o,0,0,0
RU,"Manure treatment (conventional), storage and land application",i01.w.1,0,0,0
RU,"Manure treatment (biogas), storage and land application",i01.w.2,0,0,0
RU,"Forestry, logging and related service activities (02)",i02,0,0,0
RU,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",i05,0,0,0
RU,Mining of coal and lignite; extraction of peat (10),i10,0,0,0
RU,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",i11.a,0,0,0
RU,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",i11.b,0,0,0
RU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",i11.c,0,0,0
RU,Mining of uranium and thorium ores (12),i12,0,0,0
RU,Mining of iron ores,i13.1,0,0,0
RU,Mining of copper ores and concentrates,i13.20.11,0,0,0
RU,Mining of nickel ores and concentrates,i13.20.12,0,0,0
RU,Mining of aluminium ores and concentrates,i13.20.13,0,0,0
RU,Mining of precious metal ores and concentrates,i13.20.14,0,0,0
RU,"Mining of lead, zinc and tin ores and concentrates",i13.20.15,0,0,0
RU,Mining of other non-ferrous metal ores and concentrates,i13.20.16,0,0,0
RU,Quarrying of stone,i14.1,0,0,0
RU,Quarrying of sand and clay,i14.2,0,0,0
RU,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",i14.3,0,0,0
RU,Processing of meat cattle,i15.a,0,0,0
RU,Processing of meat pigs,i15.b,0,0,0
RU,Processing of meat poultry,i15.c,0,0,0
RU,Production of meat products nec,i15.d,0,0,0
RU,Processing vegetable oils and fats,i15.e,0,0,0
RU,Processing of dairy products,i15.f,0,0,0
RU,Processed rice,i15.g,0,0,0
RU,Sugar refining,i15.h,0,0,0
RU,Processing of Food products nec,i15.i,0,0,0
RU,Manufacture of beverages,i15.j,0,0,0
RU,Manufacture of fish products,i15.k,0,0,0
RU,Manufacture of tobacco products (16),i16,0,0,0
RU,Manufacture of textiles (17),i17,0,0,0
RU,Manufacture of wearing apparel; dressing and dyeing of fur (18),i18,0,0,0
RU,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",i19,0,0,0
RU,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",i20,0,0,0
RU,Re-processing of secondary wood material into new wood material,i20.w,0,0,0
RU,Pulp,i21.1,0,0,0
RU,Re-processing of secondary paper into new pulp,i21.w.1,0,0,0
RU,Paper,i21.2,0,0,0
RU,"Publishing, printing and reproduction of recorded media (22)",i22,0,0,0
RU,Manufacture of coke oven products,i23.1,0,0,0
RU,Petroleum Refinery,i23.2,0,0,0
RU,Processing of nuclear fuel,i23.3,0,0,0
RU,"Plastics, basic",i24.a,0,0,0
RU,Re-processing of secondary plastic into new plastic,i24.a.w,0,0,0
RU,N-fertiliser,i24.b,0,0,0
RU,P- and other fertiliser,i24.c,0,0,0
RU,Chemicals nec,i24.d,0,0,0
RU,Manufacture of rubber and plastic products (25),i25,0,0,0
RU,Manufacture of glass and glass products,i26.a,0,0,0
RU,Re-processing of secondary glass into new glass,i26.a.w,0,0,0
RU,Manufacture of ceramic goods,i26.b,0,0,0
RU,"Manufacture of bricks, tiles and construction products, in baked clay",i26.c,0,0,0
RU,"Manufacture of cement, lime and plaster",i26.d,0,0,0
RU,Re-processing of ash into clinker,i26.d.w,0,0,0
RU,Manufacture of other non-metallic mineral products n.e.c.,i26.e,0,0,0
RU,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,i27.a,0,0,0
RU,Re-processing of secondary steel into new steel,i27.a.w,0,0,0
RU,Precious metals production,i27.41,0,0,0
RU,Re-processing of secondary preciuos metals into new preciuos metals,i27.41.w,0,0,0
RU,Aluminium production,i27.42,0,0,0
RU,Re-processing of secondary aluminium into new aluminium,i27.42.w,0,0,0
RU,"Lead, zinc and tin production",i27.43,0,0,0
RU,"Re-processing of secondary lead into new lead, zinc and tin",i27.43.w,0,0,0
RU,Copper production,i27.44,0,0,0
RU,Re-processing of secondary copper into new copper,i27.44.w,0,0,0
RU,Other non-ferrous metal production,i27.45,0,0,0
RU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,0,0,0
RU,Casting of metals,i27.5,0,0,0
RU,"Manufacture of fabricated metal products, except machinery and equipment (28)",i28,0,0,0
RU,Manufacture of machinery and equipment n.e.c. (29),i29,0,0,0
RU,Manufacture of office machinery and computers (30),i30,0,0,0
RU,Manufacture of electrical machinery and apparatus n.e.c. (31),i31,0,0,0
RU,"Manufacture of radio, television and communication equipment and apparatus (32)",i32,0,0,0
RU,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",i33,0,0,0
RU,"Manufacture of motor vehicles, trailers and semi-trailers (34)",i34,0,0,0
RU,Manufacture of other transport equipment (35),i35,0,0,0
RU,Manufacture of furniture; manufacturing n.e.c. (36),i36,0,0,0
RU,Recycling of waste and scrap,i37,0,0,0
RU,Recycling of bottles by direct reuse,i37.w.1,0,0,0
RU,Production of electricity by coal,i40.11.a,0,0,0
RU,Production of electricity by gas,i40.11.b,0,0,0
RU,Production of electricity by nuclear,i40.11.c,0,0,0
RU,Production of electricity by hydro,i40.11.d,0,0,0
RU,Production of electricity by wind,i40.11.e,0,0,0
RU,Production of electricity by petroleum and other oil derivatives,i40.11.f,0,0,0
RU,Production of electricity by biomass and waste,i40.11.g,0,0,0
RU,Production of electricity by solar photovoltaic,i40.11.h,0,0,0
RU,Production of electricity by solar thermal,i40.11.i,0,0,0
RU,"Production of electricity by tide, wave, ocean",i40.11.j,0,0,0
RU,Production of electricity by Geothermal,i40.11.k,0,0,0
RU,Production of electricity nec,i40.11.l,0,0,0
RU,Transmission of electricity,i40.12,0,0,0
RU,Distribution and trade of electricity,i40.13,0,0,0
RU,Manufacture of gas; distribution of gaseous fuels through mains,i40.2,0,0,0
RU,Steam and hot water supply,i40.3,0,0,0
RU,"Collection, purification and distribution of water (41)",i41,0,0,0
RU,Construction (45),i45,0,0,0
RU,Re-processing of secondary construction material into aggregates,i45.w,0,0,0
RU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,0,0,0
RU,Retail sale of automotive fuel,i50.b,0,0,0
RU,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,0,0,0
RU,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,0,0,0
RU,Hotels and restaurants (55),i55,0,0,0
RU,Transport via railways,i60.1,0,0,0
RU,Other land transport,i60.2,0,0,0
RU,Transport via pipelines,i60.3,0,0,0
RU,Sea and coastal water transport,i61.1,0,0,0
RU,Inland water transport,i61.2,0,0,0
RU,Air transport (62),i62,0,0,0
RU,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,0,0,0
RU,Post and telecommunications (64),i64,0,0,0
RU,"Financial intermediation, except insurance and pension funding (65)",i65,0,0,0
RU,"Insurance and pension funding, except compulsory social security (66)",i66,0,0,0
RU,Activities auxiliary to financial intermediation (67),i67,0,0,0
RU,Real estate activities (70),i70,0,0,0
RU,Renting of machinery and equipment without operator and of personal and household goods (71),i71,0,0,0
RU,Computer and related activities (72),i72,0,0,0
RU,Research and development (73),i73,0,0,0
RU,Other business activities (74),i74,0,0,0
RU,Public administration and defence; compulsory social security (75),i75,0,0,0
RU,Education (80),i80,0,0,0
RU,Health and social work (85),i85,0,0,0
RU,Incineration of waste: Food,i90.1.a,0,0,0
RU,Incineration of waste: Paper,i90.1.b,0,0,0
RU,Incineration of waste: Plastic,i90.1.c,0,0,0
RU,Incineration of waste: Metals and Inert materials,i90.1.d,0,0,0
RU,Incineration of waste: Textiles,i90.1.e,0,0,0
RU,Incineration of waste: Wood,i90.1.f,0,0,0
RU,Incineration of waste: Oil/Hazardous waste,i90.1.g,0,0,0
RU,"Biogasification of food waste, incl. land application",i90.2.a,0,0,0
RU,"Biogasification of paper, incl. land application",i90.2.b,0,0,0
RU,"Biogasification of sewage slugde, incl. land application",i90.2.c,0,0,0
RU,"Composting of food waste, incl. land application",i90.3.a,0,0,0
RU,"Composting of paper and wood, incl. land application",i90.3.b,0,0,0
RU,"Waste water treatment, food",i90.4.a,0,0,0
RU,"Waste water treatment, other",i90.4.b,0,0,0
RU,Landfill of waste: Food,i90.5.a,0,0,0
RU,Landfill of waste: Paper,i90.5.b,0,0,0
RU,Landfill of waste: Plastic,i90.5.c,0,0,0
RU,Landfill of waste: Inert/metal/hazardous,i90.5.d,0,0,0
RU,Landfill of waste: Textiles,i90.5.e,0,0,0
RU,Landfill of waste: Wood,i90.5.f,0,0,0
RU,Activities of membership organisation n.e.c. (91),i91,0,0,0
RU,"Recreational, cultural and sporting activities (92)",i92,0,0,0
RU,Other service activities (93),i93,0,0,0
RU,Private households with employed persons (95),i95,0,0,0
RU,Extra-territorial organizations and bodies,i99,0,0,0
AU,Cultivation of paddy rice,i01.a,33.70151793,0.035926123,0.0118419
AU,Cultivation of wheat,i01.b,0,6.450752101,0
AU,Cultivation of cereal grains nec,i01.c,67.72222709,3.364539322,0.023195796
AU,"Cultivation of vegetables, fruit, nuts",i01.d,300.7191345,1.535155397,0.093284536
AU,Cultivation of oil seeds,i01.e,1066.597501,2.27644994,0.365155916
AU,"Cultivation of sugar cane, sugar beet",i01.f,0,0.261687439,0
AU,Cultivation of plant-based fibers,i01.g,199.7912584,0.354984078,0.06839971
AU,Cultivation of crops nec,i01.h,0.060519438,0.001278474,2.07E-05
AU,Cattle farming,i01.i,144529.6234,39.39649119,39.39649119
AU,Pigs farming,i01.j,0,0,0
AU,Poultry farming,i01.k,0,0,0
AU,Meat animals nec,i01.l,0,0,0
AU,Animal products nec,i01.m,0,0,0
AU,Raw milk,i01.n,0,0,0
AU,"Wool, silk-worm cocoons",i01.o,0,0,0
AU,"Manure treatment (conventional), storage and land application",i01.w.1,0,0,0
AU,"Manure treatment (biogas), storage and land application",i01.w.2,0,0,0
AU,"Forestry, logging and related service activities (02)",i02,9289.333333,0.368833783,0.368833783
AU,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",i05,0,0,0
AU,Mining of coal and lignite; extraction of peat (10),i10,0,0,0
AU,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",i11.a,0,0,0
AU,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",i11.b,0,0,0
AU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",i11.c,0,0,0
AU,Mining of uranium and thorium ores (12),i12,0,0,0
AU,Mining of iron ores,i13.1,0,0,0
AU,Mining of copper ores and concentrates,i13.20.11,0,0,0
AU,Mining of nickel ores and concentrates,i13.20.12,0,0,0
AU,Mining of aluminium ores and concentrates,i13.20.13,0,0,0
AU,Mining of precious metal ores and concentrates,i13.20.14,0,0,0
AU,"Mining of lead, zinc and tin ores and concentrates",i13.20.15,0,0,0
AU,Mining of other non-ferrous metal ores and concentrates,i13.20.16,0,0,0
AU,Quarrying of stone,i14.1,0,0,0
AU,Quarrying of sand and clay,i14.2,0,0,0
AU,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",i14.3,0,0,0
AU,Processing of meat cattle,i15.a,0,0,0
AU,Processing of meat pigs,i15.b,0,0,0
AU,Processing of meat poultry,i15.c,0,0,0
AU,Production of meat products nec,i15.d,0,0,0
AU,Processing vegetable oils and fats,i15.e,0,0,0
AU,Processing of dairy products,i15.f,0,0,0
AU,Processed rice,i15.g,0,0,0
AU,Sugar refining,i15.h,0,0,0
AU,Processing of Food products nec,i15.i,0,0,0
AU,Manufacture of beverages,i15.j,0,0,0
AU,Manufacture of fish products,i15.k,0,0,0
AU,Manufacture of tobacco products (16),i16,0,0,0
AU,Manufacture of textiles (17),i17,0,0,0
AU,Manufacture of wearing apparel; dressing and dyeing of fur (18),i18,0,0,0
AU,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",i19,0,0,0
AU,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",i20,0,0,0
AU,Re-processing of secondary wood material into new wood material,i20.w,0,0,0
AU,Pulp,i21.1,0,0,0
AU,Re-processing of secondary paper into new pulp,i21.w.1,0,0,0
AU,Paper,i21.2,0,0,0
AU,"Publishing, printing and reproduction of recorded media (22)",i22,0,0,0
AU,Manufacture of coke oven products,i23.1,0,0,0
AU,Petroleum Refinery,i23.2,0,0,0
AU,Processing of nuclear fuel,i23.3,0,0,0
AU,"Plastics, basic",i24.a,0,0,0
AU,Re-processing of secondary plastic into new plastic,i24.a.w,0,0,0
AU,N-fertiliser,i24.b,0,0,0
AU,P- and other fertiliser,i24.c,0,0,0
AU,Chemicals nec,i24.d,0,0,0
AU,Manufacture of rubber and plastic products (25),i25,0,0,0
AU,Manufacture of glass and glass products,i26.a,0,0,0
AU,Re-processing of secondary glass into new glass,i26.a.w,0,0,0
AU,Manufacture of ceramic goods,i26.b,0,0,0
AU,"Manufacture of bricks, tiles and construction products, in baked clay",i26.c,0,0,0
AU,"Manufacture of cement, lime and plaster",i26.d,0,0,0
AU,Re-processing of ash into clinker,i26.d.w,0,0,0
AU,Manufacture of other non-metallic mineral products n.e.c.,i26.e,0,0,0
AU,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,i27.a,0,0,0
AU,Re-processing of secondary steel into new steel,i27.a.w,0,0,0
AU,Precious metals production,i27.41,0,0,0
AU,Re-processing of secondary preciuos metals into new preciuos metals,i27.41.w,0,0,0
AU,Aluminium production,i27.42,0,0,0
AU,Re-processing of secondary aluminium into new aluminium,i27.42.w,0,0,0
AU,"Lead, zinc and tin production",i27.43,0,0,0
AU,"Re-processing of secondary lead into new lead, zinc and tin",i27.43.w,0,0,0
AU,Copper production,i27.44,0,0,0
AU,Re-processing of secondary copper into new copper,i27.44.w,0,0,0
AU,Other non-ferrous metal production,i27.45,0,0,0
AU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,0,0,0
AU,Casting of metals,i27.5,0,0,0
AU,"Manufacture of fabricated metal products, except machinery and equipment (28)",i28,0,0,0
AU,Manufacture of machinery and equipment n.e.c. (29),i29,0,0,0
AU,Manufacture of office machinery and computers (30),i30,0,0,0
AU,Manufacture of electrical machinery and apparatus n.e.c. (31),i31,0,0,0
AU,"Manufacture of radio, television and communication equipment and apparatus (32)",i32,0,0,0
AU,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",i33,0,0,0
AU,"Manufacture of motor vehicles, trailers and semi-trailers (34)",i34,0,0,0
AU,Manufacture of other transport equipment (35),i35,0,0,0
AU,Manufacture of furniture; manufacturing n.e.c. (36),i36,0,0,0
AU,Recycling of waste and scrap,i37,0,0,0
AU,Recycling of bottles by direct reuse,i37.w.1,0,0,0
AU,Production of electricity by coal,i40.11.a,0,0,0
AU,Production of electricity by gas,i40.11.b,0,0,0
AU,Production of electricity by nuclear,i40.11.c,0,0,0
AU,Production of electricity by hydro,i40.11.d,0,0,0
AU,Production of electricity by wind,i40.11.e,0,0,0
AU,Production of electricity by petroleum and other oil derivatives,i40.11.f,0,0,0
AU,Production of electricity by biomass and waste,i40.11.g,0,0,0
AU,Production of electricity by solar photovoltaic,i40.11.h,0,0,0
AU,Production of electricity by solar thermal,i40.11.i,0,0,0
AU,"Production of electricity by tide, wave, ocean",i40.11.j,0,0,0
AU,Production of electricity by Geothermal,i40.11.k,0,0,0
AU,Production of electricity nec,i40.11.l,0,0,0
AU,Transmission of electricity,i40.12,0,0,0
AU,Distribution and trade of electricity,i40.13,0,0,0
AU,Manufacture of gas; distribution of gaseous fuels through mains,i40.2,0,0,0
AU,Steam and hot water supply,i40.3,0,0,0
AU,"Collection, purification and distribution of water (41)",i41,0,0,0
AU,Construction (45),i45,0,0,0
AU,Re-processing of secondary construction material into aggregates,i45.w,0,0,0
AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,0,0,0
AU,Retail sale of automotive fuel,i50.b,0,0,0
AU,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,0,0,0
AU,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,0,0,0
AU,Hotels and restaurants (55),i55,0,0,0
AU,Transport via railways,i60.1,0,0,0
AU,Other land transport,i60.2,0,0,0
AU,Transport via pipelines,i60.3,0,0,0
AU,Sea and coastal water transport,i61.1,0,0,0
AU,Inland water transport,i61.2,0,0,0
AU,Air transport (62),i62,0,0,0
AU,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,0,0,0
AU,Post and telecommunications (64),i64,0,0,0
AU,"Financial intermediation, except insurance and pension funding (65)",i65,0,0,0
AU,"Insurance and pension funding, except compulsory social security (66)",i66,0,0,0
AU,Activities auxiliary to financial intermediation (67),i67,0,0,0
AU,Real estate activities (70),i70,0,0,0
AU,Renting of machinery and equipment without operator and of personal and household goods (71),i71,0,0,0
AU,Computer and related activities (72),i72,0,0,0
AU,Research and development (73),i73,0,0,0
AU,Other business activities (74),i74,0,0,0
AU,Public administration and defence; compulsory social security (75),i75,0,0,0
AU,Education (80),i80,0,0,0
AU,Health and social work (85),i85,0,0,0
AU,Incineration of waste: Food,i90.1.a,0,0,0
AU,Incineration of waste: Paper,i90.1.b,0,0,0
AU,Incineration of waste: Plastic,i90.1.c,0,0,0
AU,Incineration of waste: Metals and Inert materials,i90.1.d,0,0,0
AU,Incineration of waste: Textiles,i90.1.e,0,0,0
AU,Incineration of waste: Wood,i90.1.f,0,0,0
AU,Incineration of waste: Oil/Hazardous waste,i90.1.g,0,0,0
AU,"Biogasification of food waste, incl. land application",i90.2.a,0,0,0
AU,"Biogasification of paper, incl. land application",i90.2.b,0,0,0
AU,"Biogasification of sewage slugde, incl. land application",i90.2.c,0,0,0
AU,"Composting of food waste, incl. land application",i90.3.a,0,0,0
AU,"Composting of paper and wood, incl. land application",i90.3.b,0,0,0
AU,"Waste water treatment, food",i90.4.a,0,0,0
AU,"Waste water treatment, other",i90.4.b,0,0,0
AU,Landfill of waste: Food,i90.5.a,0,0,0
AU,Landfill of waste: Paper,i90.5.b,0,0,0
AU,Landfill of waste: Plastic,i90.5.c,0,0,0
AU,Landfill of waste: Inert/metal/hazardous,i90.5.d,0,0,0
AU,Landfill of waste: Textiles,i90.5.e,0,0,0
AU,Landfill of waste: Wood,i90.5.f,0,0,0
AU,Activities of membership organisation n.e.c. (91),i91,0,0,0
AU,"Recreational, cultural and sporting activities (92)",i92,0,0,0
AU,Other service activities (93),i93,0,0,0
AU,Private households with employed persons (95),i95,0,0,0
AU,Extra-territorial organizations and bodies,i99,0,0,0
CH,Cultivation of paddy rice,i01.a,0,0,0
CH,Cultivation of wheat,i01.b,0,0,0
CH,Cultivation of cereal grains nec,i01.c,0,0,0
CH,"Cultivation of vegetables, fruit, nuts",i01.d,0,0,0
CH,Cultivation of oil seeds,i01.e,0,0,0
CH,"Cultivation of sugar cane, sugar beet",i01.f,0,0,0
CH,Cultivation of plant-based fibers,i01.g,0,0,0
CH,Cultivation of crops nec,i01.h,0,0,0
CH,Cattle farming,i01.i,0,0,0
CH,Pigs farming,i01.j,0,0,0
CH,Poultry farming,i01.k,0,0,0
CH,Meat animals nec,i01.l,0,0,0
CH,Animal products nec,i01.m,0,0,0
CH,Raw milk,i01.n,0,0,0
CH,"Wool, silk-worm cocoons",i01.o,0,0,0
CH,"Manure treatment (conventional), storage and land application",i01.w.1,0,0,0
CH,"Manure treatment (biogas), storage and land application",i01.w.2,0,0,0
CH,"Forestry, logging and related service activities (02)",i02,0,0,0
CH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",i05,0,0,0
CH,Mining of coal and lignite; extraction of peat (10),i10,0,0,0
CH,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",i11.a,0,0,0
CH,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",i11.b,0,0,0
CH,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",i11.c,0,0,0
CH,Mining of uranium and thorium ores (12),i12,0,0,0
CH,Mining of iron ores,i13.1,0,0,0
CH,Mining of copper ores and concentrates,i13.20.11,0,0,0
CH,Mining of nickel ores and concentrates,i13.20.12,0,0,0
CH,Mining of aluminium ores and concentrates,i13.20.13,0,0,0
CH,Mining of precious metal ores and concentrates,i13.20.14,0,0,0
CH,"Mining of lead, zinc and tin ores and concentrates",i13.20.15,0,0,0
CH,Mining of other non-ferrous metal ores and concentrates,i13.20.16,0,0,0
CH,Quarrying of stone,i14.1,0,0,0
CH,Quarrying of sand and clay,i14.2,0,0,0
CH,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",i14.3,0,0,0
CH,Processing of meat cattle,i15.a,0,0,0
CH,Processing of meat pigs,i15.b,0,0,0
CH,Processing of meat poultry,i15.c,0,0,0
CH,Production of meat products nec,i15.d,0,0,0
CH,Processing vegetable oils and fats,i15.e,0,0,0
CH,Processing of dairy products,i15.f,0,0,0
CH,Processed rice,i15.g,0,0,0
CH,Sugar refining,i15.h,0,0,0
CH,Processing of Food products nec,i15.i,0,0,0
CH,Manufacture of beverages,i15.j,0,0,0
CH,Manufacture of fish products,i15.k,0,0,0
CH,Manufacture of tobacco products (16),i16,0,0,0
CH,Manufacture of textiles (17),i17,0,0,0
CH,Manufacture of wearing apparel; dressing and dyeing of fur (18),i18,0,0,0
CH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",i19,0,0,0
CH,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",i20,0,0,0
CH,Re-processing of secondary wood material into new wood material,i20.w,0,0,0
CH,Pulp,i21.1,0,0,0
CH,Re-processing of secondary paper into new pulp,i21.w.1,0,0,0
CH,Paper,i21.2,0,0,0
CH,"Publishing, printing and reproduction of recorded media (22)",i22,0,0,0
CH,Manufacture of coke oven products,i23.1,0,0,0
CH,Petroleum Refinery,i23.2,0,0,0
CH,Processing of nuclear fuel,i23.3,0,0,0
CH,"Plastics, basic",i24.a,0,0,0
CH,Re-processing of secondary plastic into new plastic,i24.a.w,0,0,0
CH,N-fertiliser,i24.b,0,0,0
CH,P- and other fertiliser,i24.c,0,0,0
CH,Chemicals nec,i24.d,0,0,0
CH,Manufacture of rubber and plastic products (25),i25,0,0,0
CH,Manufacture of glass and glass products,i26.a,0,0,0
CH,Re-processing of secondary glass into new glass,i26.a.w,0,0,0
CH,Manufacture of ceramic goods,i26.b,0,0,0
CH,"Manufacture of bricks, tiles and construction products, in baked clay",i26.c,0,0,0
CH,"Manufacture of cement, lime and plaster",i26.d,0,0,0
CH,Re-processing of ash into clinker,i26.d.w,0,0,0
CH,Manufacture of other non-metallic mineral products n.e.c.,i26.e,0,0,0
CH,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,i27.a,0,0,0
CH,Re-processing of secondary steel into new steel,i27.a.w,0,0,0
CH,Precious metals production,i27.41,0,0,0
CH,Re-processing of secondary preciuos metals into new preciuos metals,i27.41.w,0,0,0
CH,Aluminium production,i27.42,0,0,0
CH,Re-processing of secondary aluminium into new aluminium,i27.42.w,0,0,0
CH,"Lead, zinc and tin production",i27.43,0,0,0
CH,"Re-processing of secondary lead into new lead, zinc and tin",i27.43.w,0,0,0
CH,Copper production,i27.44,0,0,0
CH,Re-processing of secondary copper into new copper,i27.44.w,0,0,0
CH,Other non-ferrous metal production,i27.45,0,0,0
CH,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,0,0,0
CH,Casting of metals,i27.5,0,0,0
CH,"Manufacture of fabricated metal products, except machinery and equipment (28)",i28,0,0,0
CH,Manufacture of machinery and equipment n.e.c. (29),i29,0,0,0
CH,Manufacture of office machinery and computers (30),i30,0,0,0
CH,Manufacture of electrical machinery and apparatus n.e.c. (31),i31,0,0,0
CH,"Manufacture of radio, television and communication equipment and apparatus (32)",i32,0,0,0
CH,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",i33,0,0,0
